account_id,account_name,region,pub_time,ip_address,type,machine,behavior_type,behavior_period_time,behavior_log,money_size,sign_up_time,label
ACC_00026,周磊,西安,2026-06-04T10:00:00,36.45.112.55,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,15,在家中登录账户,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-04T11:00:00,36.45.112.55,search,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",search_product,130,搜索显示器支架相关产品,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-05T09:30:00,36.45.112.89,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,10,在咖啡厅登录账户,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-05T20:00:00,36.45.112.55,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",evening_login,12,晚间在家中登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-06T10:00:00,36.45.112.1,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,15,在共享办公空间登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-06T12:00:00,36.45.112.1,transaction,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",purchase,40,购买电源适配器，金额198元,198,2025-08-23,0
ACC_00026,周磊,西安,2026-06-07T10:30:00,36.45.112.89,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,10,在咖啡厅登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-07T22:00:00,36.45.112.55,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",evening_login,8,晚间在家中登录查看订单,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-08T14:00:00,36.45.112.1,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",login_after_noon,12,在共享办公空间登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-08T15:30:00,36.45.112.1,comment,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",product_review,350,发表对购买鼠标垫的使用评价,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-09T11:00:00,36.45.112.89,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,15,在共享办公空间登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-09T11:45:00,36.45.112.89,transaction,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",purchase,55,购买USB集线器，金额120元,120,2025-08-23,0
ACC_00026,周磊,西安,2026-06-10T10:30:00,36.45.112.55,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,12,在家中登录账户,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-11T10:00:00,36.45.112.1,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,15,在咖啡厅登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-11T10:15:00,36.45.112.1,browse,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",page_view,142,浏览共享办公空间预订页面,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-11T10:35:00,36.45.112.1,transaction,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",coffee_purchase,35,购买咖啡，金额28元,28,2025-08-23,0
ACC_00026,周磊,西安,2026-06-11T14:20:00,36.45.112.5,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,12,在共享办公空间登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-11T14:45:00,36.45.112.5,search,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",product_search,68,搜索蓝牙耳机,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-11T15:30:00,36.45.112.5,browse,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",product_detail,234,查看索尼WF-1000XM5耳机详情,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-12T10:00:00,36.45.113.2,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,18,在星巴克登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-12T10:30:00,36.45.113.2,transaction,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",coffee_purchase,25,购买美式咖啡，金额32元,32,2025-08-23,0
ACC_00026,周磊,西安,2026-06-12T14:15:00,36.45.113.5,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,14,在咖啡厅登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-12T14:40:00,36.45.113.5,browse,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",page_view,89,浏览笔记本电脑配件,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-12T20:30:00,36.45.114.1,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,16,在家中登录查看订单状态,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-12T20:55:00,36.45.114.1,search,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",product_search,55,搜索机械键盘推荐,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-13T10:10:00,36.45.115.3,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,13,在瑞幸咖啡登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-13T10:25:00,36.45.115.3,transaction,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",coffee_purchase,22,购买拿铁，金额24元,24,2025-08-23,0
ACC_00026,周磊,西安,2026-06-13T14:30:00,36.45.115.3,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,11,在共享办公空间登录,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-13T15:00:00,36.45.115.3,transaction,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",office_supplies_purchase,78,购买无线鼠标，金额199元,199,2025-08-23,0
ACC_00026,周磊,西安,2026-06-13T20:15:00,36.45.116.1,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,17,在家中登录查看日程,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-13T20:45:00,36.45.116.1,browse,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",page_view,156,浏览在线课程推荐,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-13T21:30:00,36.45.116.1,search,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",product_search,42,搜索摄影技巧教程,0,2025-08-23,0
ACC_00026,周磊,西安,2026-06-14T10:45:00,36.44.78.22,login,"MacBook Pro 16-inch 2023, macOS Sonoma 14.5, Chrome 126.0.6478.126, 屏幕分辨率 3456x2234, 时区 Asia/Shanghai, 语言 zh-CN",normal_login,12,在共享办公区登录查看昨日订单,0,2025-08-23,0
ACC_00027,王磊,深圳,2026-06-01T07:35:00,203.188.96.42,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,12,工作日早上通勤，在公司附近登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-01T12:15:00,203.188.96.42,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",news_browsing,480,午休时间浏览新闻资讯与本地生活频道,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-01T18:30:00,113.87.62.18,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,8,下班通勤回家，切换至家庭IP,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-02T07:30:00,203.188.96.42,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,10,工作日早上通勤，登录公司网络,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-02T12:05:00,203.188.96.42,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",news_browsing,320,午休浏览手机数码类资讯,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-02T19:10:00,113.87.62.18,search,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_search,45,在家搜索家庭清洁用品,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-03T12:20:00,203.188.96.42,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",news_browsing,270,午休浏览财经新闻,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-03T18:15:00,113.87.62.18,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_shopping,120,支付家庭日用品订单，金额188元,188,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-04T07:40:00,203.188.96.42,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,9,早上通勤登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-04T12:10:00,203.188.96.42,comment,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",article_comment,180,在午休时评论一篇育儿类文章,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-04T19:00:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_browsing,600,在家浏览家电促销页面,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-05T07:25:00,203.188.96.42,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,11,周四早上通勤登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-05T18:40:00,113.87.62.18,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_shopping,90,购买儿童绘本，金额65元,65,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-06T10:15:00,113.87.62.18,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,15,周六上午在家登录，全家活动,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-06T10:30:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_browsing,1200,周六上午浏览家庭烘焙电器,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-06T14:20:00,113.87.62.18,search,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",store_search,60,搜索附近亲子餐厅,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-07T20:10:00,113.87.62.18,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,10,周日晚间登录，准备下周生活,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-07T21:00:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",video_browsing,1200,周六晚高峰时段浏览家庭生活类短视频,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-08T07:50:00,203.188.96.42,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,8,周一早上通勤登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-08T18:25:00,113.87.62.18,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_shopping,150,支付家庭生鲜订单，金额230元,230,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-10T12:15:00,203.188.96.42,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",news_browsing,340,午休浏览科技数码新闻,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-12T18:10:00,113.87.62.18,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_shopping,110,购买夏季童装，金额356元,356,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-13T10:30:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_browsing,900,周六上午浏览家庭家电促销,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-14T20:30:00,113.87.62.18,search,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_search,80,周日晚上搜索周末亲子活动推荐,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-16T07:35:00,203.188.96.42,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,10,周二早上通勤登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-18T12:15:00,203.188.96.42,comment,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_comment,210,午休时评论一款家庭监控摄像头，给出使用体验,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-20T19:00:00,113.87.62.18,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_shopping,200,支付家庭周末食材与用品订单，金额420元,420,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-22T07:40:00,203.188.96.42,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,9,周一早上通勤登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-25T18:20:00,113.87.62.18,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_shopping,120,购买家庭常备药品，金额89元,89,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T10:05:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_browsing,600,周六上午浏览夏季空调促销页面,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T10:15:00,113.87.62.18,comment,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_review,120,在空调促销页面发表评论询问能效等级,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T12:05:00,192.168.1.105,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,8,午休时间使用家庭WiFi登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T12:08:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",news_browsing,780,周六午休浏览科技资讯和短视频,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T14:30:00,192.168.1.105,search,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_search,45,搜索婴幼儿湿巾品牌,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T15:20:00,192.168.1.105,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_payment,180,购买儿童衣物花费234元,234.0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T20:00:00,192.168.1.105,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,10,晚饭后登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-28T20:05:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",video_browsing,1800,观看家庭美食视频,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T08:30:00,113.87.62.18,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,12,周日早上使用移动数据登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T08:35:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",coupon_browsing,300,浏览超市优惠券,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T10:00:00,113.87.62.18,search,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",service_search,60,搜索附近家政服务,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T10:30:00,113.87.62.18,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_payment,240,支付家庭保洁预约费用180元,180.0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T12:00:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",food_delivery_browsing,420,浏览外卖午餐选项,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T14:00:00,192.168.1.105,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,6,午休后再次登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T14:10:00,192.168.1.105,comment,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",service_review,180,给上次保洁服务写评价,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T16:00:00,192.168.1.105,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_payment,150,充值话费100元,100.0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T20:30:00,192.168.1.105,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,10,周日晚上登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T20:35:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",family_product_browsing,1200,周日晚上浏览冰箱等大家电,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-29T22:10:00,192.168.1.105,search,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",price_comparison,90,对比不同品牌冰箱价格,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T07:35:00,113.87.62.18,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,10,工作日早通勤登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T07:40:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",traffic_info_browsing,300,通勤路上查看实时路况,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T08:15:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",work_related_browsing,120,到公司后浏览工作邮件,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T12:10:00,192.168.1.105,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,8,午休登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T12:15:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",news_browsing,780,午休浏览本地新闻,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T18:20:00,113.87.62.18,login,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",normal_login,12,下班通勤登录,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T18:25:00,113.87.62.18,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",grocery_browsing,360,通勤路上浏览生鲜商品,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T19:00:00,192.168.1.105,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_payment,200,购买生鲜食材158元,158.0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T20:30:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",entertainment_browsing,900,浏览电影推荐,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T21:45:00,192.168.1.105,comment,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_review,150,评论之前购买的儿童读物,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T22:00:00,192.168.1.105,search,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_search,60,搜索夏季凉席用品,0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T22:05:00,192.168.1.105,transaction,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",online_payment,180,购买冰丝凉席一套299元,299.0,2025-07-13,0
ACC_00027,王磊,深圳,2026-06-30T22:30:00,192.168.1.105,browse,"华为Mate60 Pro, HarmonyOS 4.2, 华为浏览器 15.0.2, 屏幕分辨率2772x1344, 指纹ID: hw-mate60p-4a8f2c",product_detail,420,浏览家庭日用品商品详情页,0,2025-07-13,0
